3077,Conradt B;Horvitz HR,"['c', 'elegan', 'protein', 'egl1', 'requir', 'program', 'gainoffunct', 'mutat', 'caenorhabd', 'elegan']"
3078,Tan PB;Lackner MR;Kim SK,"['map', 'kinas', 'signal', 'specif', 'mediat', 'lin1', 'let23', 'receptormpk1', 'map', 'kinas', 'signal', 'pathway']"
3079,Morse TM;Ferree TC;Lockery SR,"['robust', 'spatial', 'navig', 'robot', 'inspir', 'chemotaxi', 'report', 'design', 'implement', 'autonom']"
3080,Baylis HA;Matsuda K;Squire MD;Fleming JT;Harvey RJ;Darlison,"['acr3', 'caenorhabd', 'elegan', 'nicotin', 'acetylcholin', 'molecular', 'clone', 'function', 'coexpress']"
3081,Kostrouchova M;Krause M;Kostrouch Z;Rall JE,"['chr3', 'caenorhabd', 'elegan', 'orphan', 'nuclear', 'hormon', 'chr3', 'caenorhabd', 'elegan', 'orphan', 'nuclear', 'hormon']"
3082,Kokel M;Borland CZ;DeLong L;Horvitz HR;Stern MJ,"['clr1', 'encod', 'receptor', 'tyrosin', 'phosphatas', 'receptor', 'tyrosin', 'phosphatas', 'implic']"
3083,Prasad BC;Ye B;Zackhary R;Schrader K;Seydoux G;Reed RR,"['unc3', 'gene', 'requir', 'axon', 'guidanc', 'express', 'special', 'signal', 'transduct']"
3084,Robertson HM,"['two', 'larg', 'famili', 'chemoreceptor', 'gene', 'nematod', 'str', 'famili', 'gene', 'encod', 'seventransmembran']"
3085,Hayashizaki S;Iino Y;Yamamoto M,"['character', 'c', 'elegan', 'gap2', 'gene', 'encod', 'background', 'ra', 'signal', 'pathway', 'play', 'sever']"
3086,Lin X;Hengartner MO;Kolesnick R,"['caenorhabd', 'elegan', 'contain', 'two', 'distinct', 'acid', 'mount', 'evid', 'support', 'role', 'acid', 'sphingomyelinas']"
3087,Angelo R;Rubin CS,"['molecular', 'character', 'anchor', 'protein', 'akapc', 'classic', 'kinas', 'anchor', 'protein', 'akap', 'preferenti']"
3088,Rupert PB;Daughdrill GW;Bowerman B;Matthews BW,"['new', 'dnabind', 'motif', 'skn1', 'bind', 'domain', 'dna', 'dnabind', 'domain', 'skn1', 'development']"
3089,Hashmi S;Hashmi G;Glazer I;Gaugler R,"['thermal', 'respons', 'heterorhabd', 'bacteriophora', 'heatshock', 'respons', 'induc', 'cell', 'expos']"
3090,Liu QA;Hengartner MO,"['candid', 'adaptor', 'protein', 'ced6', 'promot', 'engulf', 'rapid', 'engulf', 'phagocytosi', 'cell', 'undergo']"
3091,Wu Y;Horvitz HR,"['c', 'elegan', 'cell', 'corps', 'engulf', 'gene', 'ced7', 'encod', 'c', 'elegan', 'gene', 'ced7', 'function', 'engulf']"
3092,Padgett RW;Das P;Krishna S,"['tgfb', 'signal', 'smad', 'tumor', 'suppressor', 'transform', 'growth', 'factorbeta', 'tgfbeta', 'superfamili']"
3093,Kadyk LC;Kimble J,"['genet', 'regul', 'entri', 'meiosi', 'caenorhabd', 'caenorhabd', 'elegan', 'germlin', 'compos']"
3094,McKeown C;Praitis V;Austin J,"['sma1', 'encod', 'bhspectrin', 'homolog', 'requir', 'morphogenesi', 'transform', 'c', 'elegan', 'embryo', 'ball']"
3095,Wagner RW;Sun L,"['doublestrand', 'rna', 'pose', 'puzzl', 'human', 'genom', 'predict', 'contain', '50000']"
3096,Hill F;Loakes D;Brown DM,"['polymeras', 'recognit', 'synthet', 'univers', 'base', 'capabl', 'substitut']"
3097,Yoshida E;Nakajima T;Murakami K;Fukamizu A,"['identif', 'ntermin', 'minim', 'transactiv', 'domain', 'cbpp300', 'multidomain', 'transcript', 'cofactor']"
3098,Cassata G;Kagoshima H;Pretot RF;Aspock G;Niklaus G;Burglin,"['rapid', 'express', 'screen', 'caenorhabd', 'elegan', 'paper', 'descript', 'given', 'express']"
3099,Matthews LR;Carter P;Thierry-Mieg D;Kemphues K,"['zyg9', 'caenorhabd', 'elegan', 'protein', 'requir', 'describ', 'molecular', 'character', 'zyg9']"
3100,de Chadarevian S,"['worm', 'programm', 'caenorhabd', 'elegan', '1963', 'year', 'research', 'medic']"
3101,Saifee O;Wei L;Nonet ML,"['caenorhabd', 'elegan', 'unc64', 'locu', 'encod', 'syntaxin', 'describ', 'molecular', 'clone', 'character']"
3102,Seshagiri S;Chang W;Miller LK,"['mutat', 'analysi', 'caenorhabd', 'elegan', 'ced4', 'much', 'knowledg', 'concern', 'genet', 'regul']"
3103,Brockhaus M;Grunberg J;Rohrig S;Loetscher H;Wittenburg,"['caspasemedi', 'cleavag', 'requir', 'activ', 'alzheim', 'diseas', 'ad', 'associ', 'presenilin', 'p']"
3104,Cryns V;Yuan J,"['proteas', 'die', 'apoptosi', 'program', 'cell', 'death', 'pcd', 'genet']"
3105,Mohler WA;White JG,"['steroe4d', 'reconstruct', 'anim', 'live', 'present', 'novel', 'approach', 'view', 'analysi']"
3106,Jang YJ;Park H;Lee J;Koo HS,"['development', 'regul', 'caenorhabd', 'elegan', 'dna', 'development', 'regul', 'caenorhabd', 'elegan', 'dna']"
3107,Young IM;Griffiths BS;Robertson WM;McNicol JW,"['nematod', 'caenorhabd', 'elegan', 'movement', 'sand', 'movement', 'bacterialfeed', 'nematod', 'caenorhabd']"
3108,Venette RC;Ferris H,"['influenc', 'bacteri', 'type', 'densiti', 'popul', 'contribut', 'bacterialfeed', 'nematod', 'litter']"
3109,Selfors LM;Schutzman JL;Borland CZ;Stern MJ,"['soc2', 'encod', 'leucinerich', 'repeat', 'protein', 'implic', 'activ', 'fibroblast', 'growth', 'factor', 'fgf', 'receptor']"
3110,Li X;Greenwald I,"['addit', 'evid', 'eighttransmembranedomain', 'presenilin', 'implic', 'genesi']"
3111,Muckenthaler M;Gunkel N;Frishman D;Cyrklaff A;Tomancak,"['ironregulatori', 'protein1', 'irp1', 'highli', 'conserv', 'ironregulatori', 'protein1', 'irp1', 'play', 'dual', 'role']"
3112,Schouten GJ;Van Luenen HGAM;Verra NCV;Valerio D;Plasterk,"['transposon', 'tc1', 'nematod', 'caenorhabd', 'elegan', 'jump', 'transposon', 'tc1', 'nematod', 'caenorhabd', 'elegan']"
3113,Smith HE;Ward S,"['identif', 'proteinprotein', 'interact', 'major', 'nematod', 'sperm', 'amoeboid', 'cell', 'crawl', 'via']"
3114,Champigny G;Voilley N;Waldmann R;Lazdunski M,"['mutat', 'caus', 'neurodegener', 'caenorhabd', 'mammalian', 'degenerin', 'mdeg1', 'belong', 'nematod']"
3115,Lithgow GJ,"['age', 'mechan', 'nematod', 'mammal', 'recent', 'flurri', 'activ', 'signal', 'matur']"
3116,Fei Y;Fujita T;Lapp DF;Ganapathy V;Leibach FH,"['two', 'oligopeptid', 'transport', 'caenorhabd', 'elegan', 'two', 'novel', 'oligopeptid', 'transport', 'cdna', 'clone', 'cpta']"
3117,Aleshin VV;Kedrova OS;Milyutina IA;Vladychenskaya NS;Petrov,"['secondari', 'structur', 'element', '18', 'rrna', 'suggest', 'analysi', 'secondari', 'structur', '18', 'rrna', 'molecul']"
3118,Lee DG;Shin JY;Ahnn J,"['screen', 'genet', 'locu', 'x', 'chromosom', 'requir', 'screen', 'avail', 'chromosom', 'defici']"
3119,Abrahante JE;Miller EA;Rougvie AE,"['identif', 'heterochron', 'mutant', 'caenorhabd', 'heterochron', 'gene', 'lin4', 'lin14', 'lin28', 'lin29']"
3120,O'Connell KF;Leys CM;White JG,"['genet', 'screen', 'temperaturesensit', 'celldivis', 'novel', 'screen', 'isol', 'condit', 'celldivis', 'mutant']"
3121,Yochem J;Gu T;Han M,"['new', 'marker', 'mosaic', 'analysi', 'caenorhabd', 'elegan', 'fusion', 'sur5', 'protein', 'green', 'fluoresc']"
3122,Hansen D;Pilgrim D,"['molecular', 'evolut', 'sex', 'determin', 'protein', 'fem2', 'somat', 'sex', 'determin', 'caenorhabd', 'elegan']"
3123,Greenwald I,"['lin12notch', 'signal', 'lesson', 'worm', 'fli', 'lin12notch', 'protein', 'function', 'receptor']"
3124,Mushegian AR;Garey JR;Martin J;Liu LX,"['largescal', 'taxonom', 'profil', 'eukaryot', 'model', 'comparison', 'dna', 'protein', 'sequenc', 'human']"
3125,Aspbury RA;Prescott MC;Fisher MJ;Rees HH,"['isoprenyl', 'polypeptid', 'nematod', 'coval', 'modif', 'eucaryot', 'protein', 'involv']"
3126,Garcia-Anoveros J;Garcia JA;Liu JD;Corey DP,"['nematod', 'degenerin', 'unc105', 'form', 'ion', 'channel', 'nematod', 'degenerin', 'implic', 'touch']"
3127,Biswas SN;Murata T;Ebina Y;Okada H;Miki T,"['method', 'motion', 'compens', 'move', 'nematod', 'new', 'sequenti', 'imag', 'process', 'method', 'motion']"
3128,Knight JK;Wood WB,"['gastrul', 'initi', 'caenorhabd', 'elegan', 'requir', 'gastrul', 'caenorhabd', 'elegan', 'normal']"
3129,Fukushige T;Hawkins MG;McGhee JD,"['gatafactor', 'elt2', 'essenti', 'format', 'caenorhabd', 'elegan', 'elt2', 'gene', 'encod']"
3130,Jungblut B;Sommer RJ,"['pristionchu', 'pacificu', 'mab5', 'gene', 'involv', 'one', 'system', 'use', 'studi', 'evolut', 'gene']"
3131,Rajan TV,"['hypothesi', 'tissu', 'specif', 'nematod', 'recent', 'work', 'riddl', 'cowork', 'shown']"
3132,Hodgkin J,"['seven', 'type', 'pleiotropi', 'pleiotropi', 'situat', 'singl', 'gene', 'influenc']"
3133,Sieburth DS;Sun Q;Han M,"['sur8', 'conserv', 'rasbind', 'protein', 'leucinerich', 'describ', 'identif', 'character']"
3134,Horner MA;Quintin S;Domeier ME;Kimble J;Labouesse M;Mango,"['pha4', 'hnf3', 'homolog', 'specifi', 'pharyng', 'organ', 'build', 'complex', 'organ', 'embryo', 'evolv', 'mechan']"
3135,Jiang LI;Sternberg PW,"['interact', 'egf', 'wnt', 'homc', 'gene', 'specifi', 'p12', 'investig', 'tempor', 'spatial', 'interact']"
3136,Yoshimizu T;Omote H;Wakabayashi T;Sambongi Y;Futai M,"['essenti', 'cysproci', 'motif', 'caenorhabd', 'elegan', 'caenorhabd', 'elegan', 'put', 'copper', 'atpas', 'cua1']"
3137,Satyal SH;Chen D;Fox SG;Kramer JM;Morimoto RI,"['neg', 'regul', 'heat', 'shock', 'transcript', 'respons', 'stress', 'heat', 'shock', 'factor', '1', 'hsp1', 'acquir']"
3138,Harfe BD;Branda CS;Krause M;Stern MJ;Fire A,"['myod', 'specif', 'muscl', 'nonmuscl', 'fate', 'basichelixloop', 'helix', 'factor']"
3139,Colavita A;Krishna S;Zheng H;Padgett RW;Culotti JG,"['pioneer', 'axon', 'guidanc', 'unc129', 'c', 'elegan', 'tgfb', 'unc129', 'gene', 'like', 'unc6', 'netrin', 'gene', 'requir']"
3140,Montgomery MK;Fire A,"['doublestrand', 'rna', 'mediat', 'sequencespecif', 'mani', 'fundament', 'natur', 'process', 'uncov']"
3141,Marks NJ;Maule AG;Geary TG;Thompson DP;Li C;Halton DW;Shaw,"['ksaymrfamid', 'pf3af8', 'present', 'freeliv', 'date', 'seven', 'fmrfamiderel', 'peptid', 'farp']"
3142,Gu T;Orita S;Han M,"['caenorhabd', 'elegan', 'sur5', 'novel', 'conserv', 'let60', 'ra', 'gene', 'act', 'signal', 'transduct', 'pathway']"
3143,Kelly WG;Fire A,"['chromatin', 'silenc', 'mainten', 'function', 'germlin', 'nematod', 'caenorhabd', 'elegan']"
3144,Holdeman R;Nehrt S;Strome S,"['mes2', 'matern', 'protein', 'essenti', 'viabil', 'uniqu', 'essenti', 'featur', 'germ', 'cell']"
3145,Korf I;Fan YA;Strome S,"['polycomb', 'group', 'caenorhabd', 'elegan', 'matern', 'four', 'caenorhabd', 'elegan', 'gene', 'mes2', 'mes3', 'mes4']"
3146,Adachi H;Fujiwara Y;Ishii N,"['effect', 'oxygen', 'protein', 'carbonyl', 'age', 'protein', 'carbonyl', 'accumul', 'indic', 'oxid']"
3147,Chaudhary D;O'Rourke K;Chinnaiyan AM;Dixit VM,"['death', 'inhibitori', 'molecul', 'ced9', 'ced4l', 'use', 'apoptot', 'machineri', 'caenorhabd', 'elegan', 'includ']"
3148,Blumenthal T,"['gene', 'cluster', 'polycistron', 'transcript', 'sometim', 'gene', 'arrang', 'nonrandomli', 'chromosom']"
3149,Strauss E,"['embryo', 'shape', '800', 'biologist', 'gather', 'stanford', 'univers']"
3150,Shima Y;Tada Y;Furuki M;Hara Y;Ohta H,"['missens', 'mutat', 'gene', 'na', 'k', 'atpas', 'nakatpas', 'activ', 'membran', 'behavior']"
3151,Waggoner LE;Zhou GT;Schafer RW;Schafer WR,"['control', 'altern', 'behavior', 'state', 'serotonin', 'serotonin', 'implic', 'regul', 'wide']"
3152,Lo MC;Ha S;Pelczer I;Pal S;Walker S,"['solut', 'structur', 'dnabind', 'domain', 'skn1', 'skn1', 'matern', 'express', 'transcript', 'factor']"
3153,Hirsch D;Stahl A;Lodish HF,"['famili', 'fatti', 'acid', 'transport', 'conserv', 'long', 'chain', 'fatti', 'acid', 'lcfa', 'import', 'sourc']"
3154,Pekarsky Y;Campiglio M;Siprashvili Z;Druck T;Sedkov,"['nitrilas', 'fhit', 'homolog', 'encod', 'fusion', 'protein', 'tumor', 'suppressor', 'gene', 'fhit', 'encompass', 'common', 'human']"
3155,Rajaram S;Sedensky MM;Morgan PG,"['unc1', 'stomatin', 'homologu', 'control', 'sensit', 'identifi', 'site', 'action', 'volatil', 'anesthet']"
3156,Walker GA;Walker DW;Lithgow GJ,"['gene', 'determin', 'thermotoler', 'rate', 'age', 'caenorhabd', 'elegan', 'excel', 'experiment', 'system']"
3157,Ishii N;Fujii M;Hartman PS;Tsuda M;Yasuda K;Senoo-Matsuda,"['mutat', 'succin', 'dehydrogenas', 'cytochrom', 'b', 'caus', 'much', 'attent', 'focus', 'aetiolog', 'oxid']"
3158,Nelson LS;Kim K;Memmott JE;Li C,"['fmrfamiderel', 'gene', 'famili', 'nematod', 'mani', 'organ', 'includ', 'mammal', 'use', 'short', 'peptid']"
3159,Thomas JH;Inoue T,"['methuselah', 'meet', 'diabet', 'mutat', 'daf2', 'age1', 'gene', 'caus', 'constitut']"
3160,Jacobs D;Beitel GJ;Clark SG;Horvitz HR;Kornfeld K,"['gainoffunct', 'mutat', 'caenorhabd', 'elegan', 'genet', 'analysi', 'lin1', 'lossoffunct', 'mutat']"
3161,Macrea M;Kramer DL;Coffino P,"['development', 'effect', 'polyamin', 'deplet', 'ornithin', 'decarboxylas', 'odc', 'catalysi', 'convers']"
3162,Tatara CP;Newman MC;McCloskey JT;Williams PL,"['use', 'ion', 'characterist', 'predict', 'rel', 'toxic', 'predict', 'model', 'rel', 'toxic', 'dival', 'metal']"
3163,Raich WB;Moran AN;Rothman JH;Hardin J,"['cytokinesi', 'midzon', 'microtubul', 'organ', 'member', 'mklp1', 'subfamili', 'kinesin', 'motor', 'protein']"
3164,Ashcroft NR;Kosinski ME;Wickramasinghe D;Donovan PJ;Golden,"['four', 'cdc25', 'gene', 'nematod', 'caenorhabd', 'eukaryot', 'evolut', 'multicellular', 'organ']"
3165,Chen EB;Stern MJ,"['understand', 'cell', 'migrat', 'guidanc', 'lesson', 'sex', 'studi', 'sex', 'myoblast', 'sm', 'migrat', 'nematod']"
3166,Dernburg AF;McDonald K;Moulder G;Barstead R;Dresser,"['meiotic', 'recombin', 'c', 'elegan', 'initi', 'chromosom', 'segreg', 'meiosi', 'depend', 'pair']"
3167,Swan KA;Severson AF;Carter JC;Martin PR;Schnabel H;Schnabel,"['cyk1', 'c', 'elegan', 'fh', 'gene', 'requir', 'late', 'step', 'matern', 'express', 'caenorhabd', 'elegan', 'gene', 'call']"
3168,Chihade JW;Hayashibara K;Shiba K;Schimmel P,"['strong', 'select', 'pressur', 'use', 'gu', 'mark', 'rna', 'ident', 'alanin', 'trna', 'depend', 'gu', 'base']"
3169,den Boer BGW;Sookhareea S;Dufourcq P;Labouesse M,"['tissuespecif', 'knockout', 'stategi', 'reveal', 'lin26', 'caenorhabd', 'elegan', 'lin26', 'protein', 'requir']"
3170,Newman-Smith ED;Rothman J,"['maternaltozygot', 'transit', 'embryon', 'pattern', 'matern', 'factorslaid', 'oocyt', 'regul']"
3171,Hengartner M,"['apoptosi', 'death', 'crowd', 'control', 'anim', 'use', 'apoptosi', 'program', 'cell', 'death']"
3172,Yang XL;Chang HY;Baltimore D,"['essenti', 'role', 'ced4', 'oligomer', 'ced3', 'activ', 'control', 'activ', 'apoptosi', 'import']"
3173,Paradis S;Ruvkun G,"['caenorhabd', 'elegan', 'aktpkb', 'transduc', 'insulin', 'neurosecretori', 'pathway', 'regul', 'revers']"
3174,Harfe BD;Vaz Gomes A;Kenyon C;Liu J;Krause M;Fire A,"['analysi', 'caenorhabd', 'elegan', 'twist', 'homolog', 'mesoderm', 'develop', 'multistep', 'process']"
3175,Tenenhaus C;Schubert C;Seydoux G,"['genet', 'requir', 'pie1', 'local', 'inhibit', 'earli', 'caenorhabd', 'elegan', 'embryo', 'product', 'new']"
3176,Hodgkin J;Herman RK,"['chang', 'style', 'c', 'elegan', 'genet', 'past', '30', 'year', 'taken', 'nematod', 'caenorhabd']"
3177,Lackner MR;Kim SK,"['genet', 'analysi', 'caenorhabd', 'elegan', 'map', 'kinas', 'caenorhabd', 'elegan', 'mpk1', 'gene', 'encod', 'map', 'kinas']"
3178,Dow RM;Mains PE,"['genet', 'molecular', 'character', 'previous', 'describ', 'gene', 'mei1', 'encod']"
3179,Gems D;Sutton AJ;Sundermeyer ML;Albert PS;King KV;Edgley,"['two', 'pleiotrop', 'class', 'daf2', 'mutat', 'affect', 'larval', 'nematod', 'caenorhabd', 'elegan', 'respond']"
3180,Takagi T;Taylor GS;Kusakabe T;Charbonneau H;Buratowski S,"['protein', 'tyrosin', 'phospataselik', 'protein', 'baculoviru', 'superfamili', 'protein', 'tyrosin', 'phosphatas', 'ptp']"
3181,DeBose-Boyd RA;Kwame Nyame A;Cummings RD,"['molecular', 'clone', 'character', 'alpha13', 'report', 'identif', 'molecular', 'clone']"
3182,Napier JA;Hey SJ;Lacey DJ;Shewry PR,"['identif', 'caenorhabd', 'elegan', 'report', 'identif', 'molecular', 'clone']"
3183,Wade N,"['social', 'behavior', 'man', 'glimps', 'lowli', 'worm', 'behavior', 'genet', 'basi', 'peopl', 'may', 'find']"
3184,Phelan P;Bacon JP;Davies JA;Stebbings LA;Todman M;Avery,"['innexin', 'famili', 'invertebr', 'gapjunct', 'protein', 'vertebr', 'intercellular', 'commun', 'via', 'gap']"
3185,Thomas JH,"['social', 'life', 'singl', 'nucleotid', 'forag', 'behavior', 'sinc', 'rise', 'field', 'sociobiolog', 'studi']"
3186,Kawasaki I;Shim Y-H;Kirchner J;Kaminker J;Wood WB;Strome S,"['pgl1', 'predict', 'rnabind', 'compon', 'germ', 'granul', 'germ', 'cell', 'distinct', 'somat', 'cell']"
3187,de Bono M;Bargmann CI,"['natur', 'variat', 'neuropeptid', 'receptor', 'homolog', 'natur', 'isol', 'c', 'elegan', 'exhibit', 'either', 'solitari']"
3188,Lindberg I;Tu B;Muller L;Dickerson IM,"['clone', 'function', 'analysi', 'c', 'elegan', '7b2', 'neuroendocrin', 'protein', '7b2', 'bind', 'protein']"
3189,Gregoire FM;Chomiki N;Kachinskas D;Warden CH,"['clone', 'development', 'regul', 'novel', 'member', 'age', 'metabol', 'fat', 'accumul', 'caenorhabd']"
3190,Yuan J;Tirabassi RS;Bush AB;Cole MD,"['c', 'elegan', 'mdl1', 'mxl1', 'protein', 'function', 'gene', 'mycmaxmad', 'famili', 'play', 'import', 'role']"
3191,Hallam SJ;Jin Y,"['lin14', 'regul', 'time', 'synapt', 'remodel', 'nematod', 'caenorhabd', 'elegan', 'six', 'gabaerg', 'motor']"
3193,Nelson LS;Rosoff ML;Li C,"['disrupt', 'neuropeptid', 'gene', 'flp1', 'caus', 'multipl', 'neuropeptid', 'serv', 'import', 'signal', 'molecul']"
3194,Kokke BPA;Leroux MR;Candido EPM;Boelens WC;de Jong WW,"['caenorhabd', 'elegan', 'small', 'heatshock', 'protein', 'hsp122', 'four', '122126', 'kda', 'small', 'heatshock', 'protein', 'shsp']"
3195,Oka T;Yamamoto R;Futai M,"['multipl', 'gene', 'vacuolartyp', 'atpas', 'proteolipid', 'vacuolartyp', 'hfatpas', 'vatpas', 'highli']"
3196,Lundquist EA;Herman RK;Shaw JE;Bargmann CI,"['unc115', 'conserv', 'protein', 'predict', 'lim', 'axon', 'guidanc', 'receptor', 'modul', 'growth', 'cone']"
3197,Nishiwaki K;Miwa J,"['mutat', 'gene', 'encod', 'extracellular', 'matrix', 'protein', 'second', 'divis', 'gut', 'precursor', 'e', 'cell']"
3198,Lu B;Jan LY;Jan Y,"['asymmetr', 'cell', 'divis', 'lesson', 'fli', 'worm', 'insight', 'mechan', 'asymmetr', 'cell', 'divis']"
3199,Lee J;Ahnn J,"['isol', 'character', 'lethal', 'mutat', 'near', 'unc29', 'region', 'chromosom', 'caenorhabd']"
3200,Eisenmann DM;Maloof JN;Simske JS;Kenyon C;Kim SK,"['bcatenin', 'homolog', 'bar1', 'let60', 'ra', 'coordin', 'c', 'elegan', 'epitheli', 'pnp', 'cell', 'adopt', 'either']"
3201,Hong Y;Roy R;Ambros V,"['development', 'regul', 'cyclindepend', 'kinas', 'c', 'elegan', 'cki1', 'encod', 'member', 'cipkip', 'famili']"
3202,Bredt DS,"['sort', 'gene', 'regul', 'epitheli', 'neuron', 'muscl', 'contract', 'control', 'motor', 'neuron']"
3203,Levitan D;Greenwald I,"['lin12', 'protein', 'express', 'local', 'vulval', 'use', 'lin12gfp', 'fusion', 'protein', 'examin', 'lin12']"
3204,Lockery SR;Goodman MB,"['tightseal', 'wholecel', 'patch', 'clamp', 'caenorhabd', 'nematod', 'caenorhabd', 'elegan', 'wide', 'use', 'studi']"
3205,Oates AC;Wollberg P;Achen MG;Wilks AF,"['sampl', 'genom', 'pool', 'protein', 'tyrosin', 'kinas', 'gene', 'polymeras', 'chain', 'reaction', 'pcr', 'cdna', 'templat']"
3206,McMurray AA;Sulston JE;Quail MA,"['shortinsert', 'librari', 'method', 'problem', 'solv', 'human', 'genom', 'project', 'move', 'sequenc']"
3207,Korswagen HC;van der Linden AM;Plasterk RHA,"['g', 'protein', 'hyperactiv', 'caenorhabd', 'elegan', 'express', 'constitut', 'activ', 'version']"
3208,Vanfleteren JR;Braeckman BP;Roelens I;De Vreese A,"['agespecif', 'modul', 'light', 'product', 'potenti', 'previou', 'work', 'shown', 'reductionoffunct']"
3209,Vanfleteren JR;Braeckman BP;Roelens I;De Vreese A,"['c', 'elegan', 'sequenc', 'project', 'near', 'finish', '97megabas', 'genom', 'sequenc', 'nematod']"
3210,Fay DS;Fluet A;Johnson CJ;Link CD,"['vivo', 'aggreg', 'betaamyloid', 'peptid', 'variant', 'transgen', 'caenorhabd', 'elegan', 'anim']"
3211,Han JH;Wallen HD;Nunez G;White E,"['e1b', '19000molecularweight', 'protein', 'interact', 'genet', 'studi', 'nematod', 'caenorhabd', 'c', 'elegan']"
3212,Freeman MN;Marse TJ;Williams PL,"['establish', 'qualiti', 'assur', 'procedur', 'aquat', 'studi', 'initi', 'data', 'gener', 'develop']"
3213,Marin I;Baker BS,"['evolutionari', 'dynam', 'sex', 'determin', 'substanti', 'cytogenet', 'data', 'indic']"
3214,Rongo C;Whitfield CW;Rodal A;Kim SK;Kaplan JM,"['lin10', 'share', 'compon', 'polar', 'protein', 'test', 'model', 'neuron', 'epitheli', 'cell', 'use']"
3215,Kaech SM;Whitfield CW;Kim SK,"['lin2lin7lin10', 'complex', 'mediat', 'basolater', 'c', 'elegan', 'let23', 'receptor', 'tyrosin', 'kinas']"
3216,Rommel C;Hafen E,"['ra', 'versatil', 'cellular', 'switch', 'small', 'gtpbind', 'p21', 'ra', 'protein', 'play', 'central', 'role']"
3217,Gumbiner BM,"['propag', 'local', 'wnt', 'signal', 'wnt', 'signal', 'pathway', 'command', 'great', 'deal']"
3218,Arpagaus M;Combes D;Culetto E;Grauso M;Fedon Y;Romani,"['four', 'acetylcholinesteras', 'gene', 'nematod', 'wherea', 'singl', 'gene', 'encod', 'acetylcholinesteras', 'ach']"
3219,Take-Uchi M;Kawakami M;Ishihara T;Amano T;Kondo K;Katsura I,"['ion', 'channel', 'degenerinepitheli', 'sodium', 'channel', 'ultradian', 'rhythm', 'widespread', 'phenomenon', 'found', 'variou']"
3220,Nelson DW;Linning RM;Davison PJ;Honda BM,"['5flank', 'sequenc', 'requir', 'effici', 'transcript', 'nematod', 'c', 'elegan', 'previous', 'observ']"
3221,Mohler WA;Simske JS;Williams-Masson EM;Hardin JD;White JG,"['dynam', 'ultrastructur', 'development', 'cell', 'fusion', 'cell', 'fusion', 'produc', 'multinucl', 'syncytium']"
3222,Murakami S;Johnson TE,"['life', 'extens', 'stress', 'resist', 'caenorhabd', 'nematod', 'caenorhabd', 'elegan', 'wide', 'use', 'studi']"
3223,Tabara H;Grishok A;Mello CC,"['rnai', 'c', 'elegan', 'soak', 'genom', 'sequenc', 'complet', 'caenorhabd', 'elegan', 'genom']"
3224,Zinn K,"['receptor', 'tyrosin', 'phosphatas', 'worm', 'clear', 'recent', 'work', 'caenorhabd', 'elegan', 'clr1', 'gene', 'show']"
3225,Skop AR;White JG,"['dynactin', 'complex', 'requir', 'cleavag', 'plane', 'background', 'metazoan', 'develop', 'cell', 'divers']"
3226,Powers J;Bossinger O;Rose D;Strome S;Saxton W,"['nematod', 'kinesin', 'requir', 'cleavag', 'furrow', 'divid', 'cell', 'need', 'coordin', 'separ']"
3227,Kimble J;Henderson S;Crittenden S,"['notchlin12', 'signal', 'transduct', 'regul', 'protein', 'intercellular', 'signal', 'notchlin12']"
3228,Tabuse Y;Izumi Y;Piano F;Kemphues KJ;Miwa J;Ohno S,"['atyp', 'protein', 'kinas', 'c', 'cooper', 'par3', 'asymmetr', 'cell', 'divis', 'critic', 'import', 'specifi']"
3229,Bird DM;Opperman CH,"['caenorhabd', 'elegan', 'genet', 'guid', 'parasit', 'advent', 'parasit', 'genom', 'sequenc', 'project', 'well']"
3230,Jayanthi LD;Apparsundaram S;Malone MD;Ward E;Miller,"['caenorhabd', 'elegan', 'gene', 't23g55', 'encod', 'small', 'subset', 'neuron', 'nematod', 'caenorhabd']"
3231,Levitan D,"['effect', 'sel12', 'presenilin', 'lin12', 'local', 'presenilin', 'implic', 'develop']"
3232,Britton C;McKerrow JH;Johnstone IL,"['regul', 'caenorhabd', 'elegan', 'gut', 'cystein', 'express', 'caenorhabd', 'elegan', 'cystein', 'proteas']"
3233,Izumi Y;Hirose T;Tamai Y;Hirai S;Nagashima Y;Fujimoto,"['atyp', 'pkc', 'directli', 'associ', 'coloc', 'cell', 'polar', 'fundament', 'differenti']"
3234,Culotti JG;Merz DC,"['dcc', 'netrin', 'recent', 'advanc', 'highlight', 'versatil', 'complex']"
3235,Holtzman EJ;Kumar S;Faaland CA;Warner F;Logue PJ;Erickson,"['clone', 'character', 'gene', 'organ', 'kcl', 'isol', 'character', 'cdna', 'far', 'human', 'pig']"
3236,Schaffner KF,"['gene', 'behavior', 'development', 'emergent', 'one', 'question', 'influenc', 'gene', 'behavior', 'rais']"
3237,Gilbert SF;Jorgensen EM,"['wormwhol', 'commentari', 'schaffner', 'kf', 'gene', 'although', 'caenorhabd', 'elegan', 'chosen', 'modifi']"
3238,Schaffner KF,"['model', 'organ', 'behavior', 'genet', 'rejoind', 'rejoind', 'three', 'preced', 'comment']"
3239,Maryon EB;Saari B;Anderson P,"['musclespecif', 'function', 'ryanodin', 'receptor', 'channel', 'ryanodin', 'receptor', 'channel', 'regul', 'contract']"
